date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:35:23	2816/2816	---M--	200	added ('OK')	application/json	etag:%228273-1646757324;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fbest-action-movies-2022-hollywood-hd-action-movie-2022-full-length-english%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed65bd.json	(from https://realnews7.xyz/2022/03/08/best-action-movies-2022-hollywood-hd-action-movie-2022-full-length-english/)
23:35:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:24%20GMT	https://realnews7.xyz/?p=420	C:/My%20Web%20Sites/mo2/realnews7.xyz/index17d3.html	(from https://realnews7.xyz/2022/03/08/best-action-movies-2022-hollywood-hd-action-movie-2022-full-length-english/)
23:35:23	3249/3249	---M-Z	200	added ('OK')	text/xml	etag:%228274-1646757324;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fbest-action-movies-2022-hollywood-hd-action-movie-2022-full-length-english%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedfd93	(from https://realnews7.xyz/2022/03/08/best-action-movies-2022-hollywood-hd-action-movie-2022-full-length-english/)
23:35:24	2356/2356	---M--	200	added ('OK')	application/json	etag:%228275-1646757324;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/409	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/409.json	(from https://realnews7.xyz/2022/03/08/full-sexy-movie-hollywood-movie-tamil/)
23:35:24	1134/1134	---M-Z	200	added ('OK')	application/rss+xml	etag:%227973833a0ec4da0c2960c59824c24a8c%22	https://realnews7.xyz/2022/03/08/full-sexy-movie-hollywood-movie-tamil/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/full-sexy-movie-hollywood-movie-tamil/feed/index.html	(from https://realnews7.xyz/2022/03/08/full-sexy-movie-hollywood-movie-tamil/)
23:35:24	2634/2634	---M--	200	added ('OK')	application/json	etag:%228276-1646757325;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Ffull-sexy-movie-hollywood-movie-tamil%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed697e.json	(from https://realnews7.xyz/2022/03/08/full-sexy-movie-hollywood-movie-tamil/)
23:35:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:25%20GMT	https://realnews7.xyz/?p=409	C:/My%20Web%20Sites/mo2/realnews7.xyz/indexe145.html	(from https://realnews7.xyz/2022/03/08/full-sexy-movie-hollywood-movie-tamil/)
23:35:25	3067/3067	---M-Z	200	added ('OK')	text/xml	etag:%228277-1646757325;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Ffull-sexy-movie-hollywood-movie-tamil%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed5d3a	(from https://realnews7.xyz/2022/03/08/full-sexy-movie-hollywood-movie-tamil/)
23:35:25	2437/2437	---M--	200	added ('OK')	application/json	etag:%228278-1646757326;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/402	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/402.json	(from https://realnews7.xyz/2022/03/08/headed-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil/)
23:35:25	1281/1281	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f9165b8b08f6af543eee11d0f438892f%22	https://realnews7.xyz/2022/03/08/headed-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/headed-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil/feed/index.html	(from https://realnews7.xyz/2022/03/08/headed-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil/)
23:35:26	2771/2771	---M--	200	added ('OK')	application/json	etag:%228279-1646757326;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fheaded-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed3bcf.json	(from https://realnews7.xyz/2022/03/08/headed-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil/)
23:35:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:27%20GMT	https://realnews7.xyz/?p=402	C:/My%20Web%20Sites/mo2/realnews7.xyz/index2e64.html	(from https://realnews7.xyz/2022/03/08/headed-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil/)
23:35:26	3204/3204	---M-Z	200	added ('OK')	text/xml	etag:%228280-1646757327;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fheaded-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedad41	(from https://realnews7.xyz/2022/03/08/headed-shark-attack-2019-full-sexy-movie-hollywood-movie-tamil/)
23:35:27	2465/2465	---M--	200	added ('OK')	application/json	etag:%228281-1646757327;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/398	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/398.json	(from https://realnews7.xyz/2022/03/08/new-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies/)
23:35:27	1228/1228	---M-Z	200	added ('OK')	application/rss+xml	etag:%2255471999408a71fb6814b68236acf821%22	https://realnews7.xyz/2022/03/08/new-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/new-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies/feed/index.html	(from https://realnews7.xyz/2022/03/08/new-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies/)
23:35:27	2795/2795	---M--	200	added ('OK')	application/json	etag:%228282-1646757328;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fnew-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedc1ce.json	(from https://realnews7.xyz/2022/03/08/new-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies/)
23:35:28	3228/3228	---M-Z	200	added ('OK')	text/xml	etag:%228283-1646757328;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fnew-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedd36b	(from https://realnews7.xyz/2022/03/08/new-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies/)
23:35:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:29%20GMT	https://realnews7.xyz/?p=398	C:/My%20Web%20Sites/mo2/realnews7.xyz/index9d24.html	(from https://realnews7.xyz/2022/03/08/new-hollywood-hot-movies-2018-hindi-dubbed-full-action-adventure-movies/)
23:35:28	2534/2534	---M--	200	added ('OK')	application/json	etag:%228284-1646757329;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/394	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/394.json	(from https://realnews7.xyz/2022/03/08/kingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies/)
23:35:28	1352/1352	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f981bb233cc7e0c67a66722f6167a7d2%22	https://realnews7.xyz/2022/03/08/kingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/kingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies/feed/index.html	(from https://realnews7.xyz/2022/03/08/kingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies/)
23:35:29	2896/2896	---M--	200	added ('OK')	application/json	etag:%228285-1646757329;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fkingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed9e37.json	(from https://realnews7.xyz/2022/03/08/kingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies/)
23:35:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:30%20GMT	https://realnews7.xyz/?p=394	C:/My%20Web%20Sites/mo2/realnews7.xyz/index51fe.html	(from https://realnews7.xyz/2022/03/08/kingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies/)
23:35:29	3332/3332	---M-Z	200	added ('OK')	text/xml	etag:%228286-1646757330;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fkingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed9bef	(from https://realnews7.xyz/2022/03/08/kingdom-lady-lets-war-begin-hollywood-war-movie-in-english-jason-statham-best-movies/)
23:35:30	2526/2526	---M--	200	added ('OK')	application/json	etag:%228287-1646757331;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/391	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/391.json	(from https://realnews7.xyz/2022/03/08/vidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2/)
23:35:30	1281/1281	---M-Z	200	added ('OK')	application/rss+xml	etag:%228c374b8ad04ca9fab4f00eb5978b1b0f%22	https://realnews7.xyz/2022/03/08/vidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/vidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2/feed/index.html	(from https://realnews7.xyz/2022/03/08/vidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2/)
23:35:30	2877/2877	---M--	200	added ('OK')	application/json	etag:%228288-1646757331;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fvidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed1526.json	(from https://realnews7.xyz/2022/03/08/vidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2/)
23:35:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:31%20GMT	https://realnews7.xyz/?p=391	C:/My%20Web%20Sites/mo2/realnews7.xyz/index64d4.html	(from https://realnews7.xyz/2022/03/08/vidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2/)
23:35:31	3310/3310	---M-Z	200	added ('OK')	text/xml	etag:%228289-1646757331;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fvidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed20af	(from https://realnews7.xyz/2022/03/08/vidyut-jammwal-jacqueline-fernandez-shahid-kapoor-newbollywood-movies-2022-full-hd-4k-2/)
23:35:31	2443/2443	---M--	200	added ('OK')	application/json	etag:%228290-1646757332;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/387	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/387.json	(from https://realnews7.xyz/2022/03/08/hot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020/)
23:35:31	1245/1245	---M-Z	200	added ('OK')	application/rss+xml	etag:%2256b4992ba95f699ee708fc199ab8b9ad%22	https://realnews7.xyz/2022/03/08/hot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/hot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020/feed/index.html	(from https://realnews7.xyz/2022/03/08/hot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020/)
23:35:32	2775/2775	---M--	200	added ('OK')	application/json	etag:%228291-1646757332;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embeda758.json	(from https://realnews7.xyz/2022/03/08/hot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020/)
23:35:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:33%20GMT	https://realnews7.xyz/?p=387	C:/My%20Web%20Sites/mo2/realnews7.xyz/index1caa.html	(from https://realnews7.xyz/2022/03/08/hot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020/)
23:35:32	3208/3208	---M-Z	200	added ('OK')	text/xml	etag:%228292-1646757333;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedf950	(from https://realnews7.xyz/2022/03/08/hot-sexy-hollywood-movie-in-english-2020-latest-romantic-movie-2020/)
23:35:33	2531/2531	---M--	200	added ('OK')	application/json	etag:%228293-1646757333;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/383	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/383.json	(from https://realnews7.xyz/2022/03/08/dog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi/)
23:35:34	1353/1353	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b6d00f4188258fcdc492d0e15b619a9f%22	https://realnews7.xyz/2022/03/08/dog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/dog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi/feed/index.html	(from https://realnews7.xyz/2022/03/08/dog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi/)
23:35:34	2887/2887	---M--	200	added ('OK')	application/json	etag:%228294-1646757334;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fdog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed2206.json	(from https://realnews7.xyz/2022/03/08/dog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi/)
23:35:34	3320/3320	---M-Z	200	added ('OK')	text/xml	etag:%228295-1646757335;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fdog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed6d77	(from https://realnews7.xyz/2022/03/08/dog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi/)
23:35:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:35%20GMT	https://realnews7.xyz/?p=383	C:/My%20Web%20Sites/mo2/realnews7.xyz/index3f97.html	(from https://realnews7.xyz/2022/03/08/dog-life-movie-explanation-in-hindi-movie-explained-in-hindi-movie-explanation-in-hindi/)
23:35:35	2452/2452	---M--	200	added ('OK')	application/json	etag:%228296-1646757335;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/379	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/379.json	(from https://realnews7.xyz/2022/03/08/hollywood/)
23:35:35	1042/1042	---M-Z	200	added ('OK')	application/rss+xml	etag:%22aa6b232de5185896040cb9474e7c254e%22	https://realnews7.xyz/2022/03/08/hollywood/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/hollywood/feed/index.html	(from https://realnews7.xyz/2022/03/08/hollywood/)
23:35:35	2485/2485	---M--	200	added ('OK')	application/json	etag:%228297-1646757336;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhollywood%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed2e80.json	(from https://realnews7.xyz/2022/03/08/hollywood/)
23:35:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:36%20GMT	https://realnews7.xyz/?p=379	C:/My%20Web%20Sites/mo2/realnews7.xyz/index60bd.html	(from https://realnews7.xyz/2022/03/08/hollywood/)
23:35:36	2918/2918	---M-Z	200	added ('OK')	text/xml	etag:%228298-1646757336;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhollywood%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed6482	(from https://realnews7.xyz/2022/03/08/hollywood/)
23:35:36	2507/2507	---M--	200	added ('OK')	application/json	etag:%228299-1646757337;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/375	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/375.json	(from https://realnews7.xyz/2022/03/08/hollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2/)
23:35:36	1332/1332	---M-Z	200	added ('OK')	application/rss+xml	etag:%224d0834daa4ece477adcdb2f49e9a6dff%22	https://realnews7.xyz/2022/03/08/hollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/hollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2/feed/index.html	(from https://realnews7.xyz/2022/03/08/hollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2/)
23:35:37	2855/2855	---M--	200	added ('OK')	application/json	etag:%228300-1646757337;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed4c38.json	(from https://realnews7.xyz/2022/03/08/hollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2/)
23:35:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:37%20GMT	https://realnews7.xyz/?p=375	C:/My%20Web%20Sites/mo2/realnews7.xyz/index3922.html	(from https://realnews7.xyz/2022/03/08/hollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2/)
23:35:37	3259/3259	---M-Z	200	added ('OK')	text/xml	etag:%228301-1646757338;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed906f	(from https://realnews7.xyz/2022/03/08/hollywood-movie-hindi-dubbed-hollywood-action-romantic-movie-in-hindi-dubbed-2022-2/)
23:35:38	2555/2555	---M--	200	added ('OK')	application/json	etag:%228302-1646757338;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/371	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/371.json	(from https://realnews7.xyz/2022/03/08/hollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021/)
23:35:38	1308/1308	---M-Z	200	added ('OK')	application/rss+xml	etag:%2217f345afe49015d23967368ad6f0a31a%22	https://realnews7.xyz/2022/03/08/hollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/hollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021/feed/index.html	(from https://realnews7.xyz/2022/03/08/hollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021/)
23:35:38	2917/2917	---M--	200	added ('OK')	application/json	etag:%228303-1646757339;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed7621.json	(from https://realnews7.xyz/2022/03/08/hollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021/)
23:35:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:39%20GMT	https://realnews7.xyz/?p=371	C:/My%20Web%20Sites/mo2/realnews7.xyz/index9f0a.html	(from https://realnews7.xyz/2022/03/08/hollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021/)
23:35:39	3350/3350	---M-Z	200	added ('OK')	text/xml	etag:%228304-1646757340;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embed7e69	(from https://realnews7.xyz/2022/03/08/hollywood-movie-full-hindi-dubbed-2021-dino-wars-hollywood-action-movies-in-hindi-dubbed-2021/)
23:35:39	2553/2553	---M--	200	added ('OK')	application/json	etag:%228305-1646757340;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/363	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/363.json	(from https://realnews7.xyz/2022/03/08/hot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch/)
23:35:40	1357/1357	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e279dfcafd4b30cc7f7a031759ae1adb%22	https://realnews7.xyz/2022/03/08/hot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/hot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch/feed/index.html	(from https://realnews7.xyz/2022/03/08/hot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch/)
23:35:40	2909/2909	---M--	200	added ('OK')	application/json	etag:%228306-1646757341;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedcedf.json	(from https://realnews7.xyz/2022/03/08/hot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch/)
23:35:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Mar%202022%2016:35:41%20GMT	https://realnews7.xyz/?p=363	C:/My%20Web%20Sites/mo2/realnews7.xyz/index481e.html	(from https://realnews7.xyz/2022/03/08/hot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch/)
23:35:41	3342/3342	---M-Z	200	added ('OK')	text/xml	etag:%228307-1646757341;gz%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fhot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch%2F&format=xml	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedeb6f	(from https://realnews7.xyz/2022/03/08/hot-romantic-movie-of-all-time-age-restricted-hot-movie-english-horror-thriller-virgin-witch/)
23:35:41	2551/2551	---M--	200	added ('OK')	application/json	etag:%228308-1646757342;;;%22	https://realnews7.xyz/wp-json/wp/v2/posts/359	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/wp/v2/posts/359.json	(from https://realnews7.xyz/2022/03/08/killer-again-blockbuster-hit-hollywood-movie-in-hindi-hindi-dubbed-action-movie-2020-full-hd/)
23:35:41	1305/1305	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b5d86f4a1727f777b84ff7a7acd0d01d%22	https://realnews7.xyz/2022/03/08/killer-again-blockbuster-hit-hollywood-movie-in-hindi-hindi-dubbed-action-movie-2020-full-hd/feed/	C:/My%20Web%20Sites/mo2/realnews7.xyz/2022/03/08/killer-again-blockbuster-hit-hollywood-movie-in-hindi-hindi-dubbed-action-movie-2020-full-hd/feed/index.html	(from https://realnews7.xyz/2022/03/08/killer-again-blockbuster-hit-hollywood-movie-in-hindi-hindi-dubbed-action-movie-2020-full-hd/)
23:35:42	2912/2912	---M--	200	added ('OK')	application/json	etag:%228309-1646757342;;;%22	https://realnews7.xyz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frealnews7.xyz%2F2022%2F03%2F08%2Fkiller-again-blockbuster-hit-hollywood-movie-in-hindi-hindi-dubbed-action-movie-2020-full-hd%2F	C:/My%20Web%20Sites/mo2/realnews7.xyz/wp-json/oembed/1.0/embedb77d.json	(from https://realnews7.xyz/2022/03/08/killer-again-blockbuster-hit-hollywood-movie-in-hindi-hindi-dubbed-action-movie-2020-full-hd/)
